length_mean;length_std;max_length;min_length;max_char_freq;min_char_freq;char_freq_std;code
3.4;0.8;5;2;18;16;1.0;0
4.0;2.160246899469287;7;1;15;9;3.0;0
4.777777777777778;2.4393887111222385;7;1;23;20;1.5;0
4.142857142857143;1.7261494247992248;7;2;15;14;0.5;0
5.142857142857143;2.0995626366712954;7;2;20;16;2.0;0
3.6666666666666665;1.49071198499986;6;2;12;10;1.0;0
5.125;1.6909686573085854;7;2;22;19;1.5;0
4.0;1.4142135623730951;7;2;20;20;0.0;0
5.0;2.280350850198276;7;1;16;9;3.5;0
2.5;0.5;3;2;5;0;2.5;0
4.25;2.222048604328897;7;1;19;15;2.0;0
4.333333333333333;2.260776661041756;7;1;21;18;1.5;0
4.285714285714286;1.4846149779161804;6;1;15;15;0.0;0
3.25;1.984313483298443;7;1;17;9;4.0;0
3.75;2.222048604328897;7;1;17;13;2.0;0
3.8;1.7776388834631176;7;2;22;16;3.0;0
4.2;1.469693845669907;6;2;11;10;0.5;0
3.6666666666666665;2.4267032964268394;7;1;12;10;1.0;0
3.5;2.0615528128088303;6;1;9;5;2.0;0
3.4;1.854723699099141;7;1;21;13;4.0;0
4.5;1.6072751268321592;6;2;15;12;1.5;0
3.75;1.984313483298443;7;1;17;13;2.0;0
4.777777777777778;1.8724777273725242;7;2;22;21;0.5;0
4.1;1.6401219466856725;7;1;21;20;0.5;0
4.222222222222222;1.8724777273725242;7;1;21;17;2.0;0
4.5;2.247220505424423;7;1;23;22;0.5;0
3.4;1.624807680927192;6;1;9;8;0.5;0
4.333333333333333;1.7638342073763937;7;1;21;18;1.5;0
3.6666666666666665;1.699673171197595;6;1;20;13;3.5;0
4.333333333333333;2.0548046676563256;7;1;21;18;1.5;0
3.5;2.29128784747792;7;1;14;14;0.0;0
4.666666666666667;1.8856180831641267;7;1;16;12;2.0;0
3.75;2.0463381929681126;7;1;18;12;3.0;0
4.857142857142857;2.2314999074019015;7;1;17;17;0.0;0
5.125;1.3635890143294642;6;2;24;17;3.5;0
5.111111111111111;2.1314806770278754;7;1;27;19;4.0;0
4.0;1.224744871391589;5;2;9;7;1.0;0
4.333333333333333;2.2852182001336816;7;1;14;12;1.0;0
2.857142857142857;0.9897433186107869;4;1;12;8;2.0;0
3.875;2.315032397181517;7;1;16;15;0.5;0
4.555555555555555;2.165954298846436;7;1;23;18;2.5;0
4.571428571428571;2.2587697572631282;7;1;17;15;1.0;0
2.8333333333333335;1.5723301886761005;6;1;9;8;0.5;0
4.333333333333333;1.5986105077709065;7;2;17;9;4.0;0
5.222222222222222;1.7497795275581802;7;1;24;23;0.5;0
3.9;1.8138357147217055;7;1;20;19;0.5;0
4.75;2.1065374432940898;7;1;20;18;1.0;0
4.333333333333333;1.8856180831641267;7;1;23;16;3.5;0
3.0;2.345207879911715;7;1;7;5;1.0;0
4.0;1.8973665961010275;7;1;21;19;1.0;0
4.125;1.964529205687714;7;1;18;15;1.5;0
3.9;1.7;7;1;24;15;4.5;0
2.7142857142857144;1.0301575072754257;4;1;10;9;0.5;0
5.142857142857143;1.2453996981544782;7;3;18;18;0.0;0
4.0;2.0;6;2;14;2;6.0;0
4.142857142857143;2.4159335036125373;7;1;15;14;0.5;0
3.2857142857142856;2.1189138534559038;6;1;13;10;1.5;0
4.166666666666667;2.034425935955617;6;1;16;9;3.5;0
3.625;2.117634293262177;7;1;19;10;4.5;0
3.8333333333333335;2.1147629234082532;7;1;12;11;0.5;0
5.142857142857143;2.166535841157586;7;1;19;17;1.0;0
3.5714285714285716;1.498298354528788;5;1;13;12;0.5;0
4.2;2.1354156504062622;7;1;14;7;3.5;0
4.0;2.0976176963403033;6;1;12;8;2.0;0
3.5555555555555554;1.7708197167232473;7;1;19;13;3.0;0
3.6666666666666665;2.0548046676563256;6;1;9;2;3.5;0
2.0;1.4142135623730951;4;1;5;1;2.0;0
4.111111111111111;2.0245407953653998;7;1;19;18;0.5;0
3.3333333333333335;0.7453559924999298;4;2;13;7;3.0;0
3.2857142857142856;1.2777531299998799;5;1;15;8;3.5;0
3.857142857142857;1.355261854357877;6;2;14;13;0.5;0
3.7;2.0518284528683193;6;1;22;15;3.5;0
3.3333333333333335;2.3570226039551585;7;1;14;6;4.0;0
4.0;1.9436506316151;7;1;22;14;4.0;0
3.0;1.224744871391589;4;1;7;5;1.0;0
3.3333333333333335;1.699673171197595;5;1;6;4;1.0;0
4.3;1.9519221295943134;7;1;26;17;4.5;0
4.5;2.1095023109728985;7;1;28;17;5.5;0
4.25;2.1065374432940898;7;1;17;17;0.0;0
3.3333333333333335;1.8856180831641267;6;1;13;7;3.0;0
2.25;1.299038105676658;4;1;5;4;0.5;0
4.857142857142857;1.64130361329658;7;2;21;13;4.0;0
3.3333333333333335;2.3570226039551585;7;1;15;5;5.0;0
4.2;2.315167380558045;7;1;22;20;1.0;0
3.5;2.0615528128088303;6;1;10;4;3.0;0
3.6666666666666665;2.160246899469287;7;1;18;15;1.5;0
3.0;1.7320508075688772;7;1;18;12;3.0;0
4.1;1.7578395831246945;7;1;23;18;2.5;0
3.625;2.2878756522153907;7;1;15;14;0.5;0
4.25;2.0463381929681126;7;1;21;13;4.0;0
4.777777777777778;2.528845928164676;7;1;23;20;1.5;0
3.4;1.7435595774162693;6;1;11;6;2.5;0
3.2857142857142856;2.1189138534559038;6;1;12;11;0.5;0
4.142857142857143;1.9587584572574412;7;1;17;12;2.5;0
4.4;1.7435595774162693;6;1;13;9;2.0;0
2.5;1.707825127659933;6;1;8;7;0.5;0
4.555555555555555;2.0608041101101566;7;1;22;19;1.5;0
3.2857142857142856;2.249716535431946;7;1;14;9;2.5;0
4.25;1.5612494995995996;7;1;18;16;1.0;0
2.2857142857142856;1.2777531299998799;5;1;9;7;1.0;0
3.3333333333333335;1.7638342073763937;7;1;16;14;1.0;0
3.857142857142857;1.7261494247992246;7;1;14;13;0.5;0
3.4444444444444446;1.8324913891634047;6;1;17;14;1.5;0
4.111111111111111;2.1829869671542776;7;1;19;18;0.5;0
4.0;2.5298221281347035;7;1;17;3;7.0;0
2.5;0.8660254037844386;3;1;5;5;0.0;0
4.857142857142857;2.531435020952764;7;1;18;16;1.0;0
3.2;2.4;7;1;10;6;2.0;0
4.875;1.899835519196333;7;1;25;14;5.5;0
4.2;2.0396078054371136;7;1;23;19;2.0;0
4.444444444444445;1.8324913891634047;7;1;20;20;0.0;0
3.75;1.984313483298443;7;1;16;14;1.0;0
4.285714285714286;1.8294640678379568;7;1;17;13;2.0;0
4.4;2.4979991993593593;7;1;11;11;0.0;0
5.0;1.5118578920369088;7;3;18;17;0.5;0
4.333333333333333;2.1343747458109497;7;1;16;10;3.0;0
4.25;1.8540496217739157;7;1;18;16;1.0;0
3.375;1.79843682124227;6;1;14;13;0.5;0
5.0;1.4832396974191326;7;2;29;21;4.0;0
4.125;1.6909686573085854;7;1;17;16;0.5;0
4.0;2.32992949004287;7;1;15;13;1.0;0
4.166666666666667;2.034425935955617;7;1;15;10;2.5;0
4.5;2.217355782608345;7;1;17;10;3.5;0
4.0;2.5298221281347035;7;1;13;7;3.0;0
3.7142857142857144;1.665986255670086;7;2;14;12;1.0;0
3.8;1.9390719429665317;7;2;13;6;3.5;0
4.333333333333333;1.632993161855452;7;2;24;15;4.5;0
3.9;2.118962010041709;7;1;21;18;1.5;0
3.4444444444444446;2.165954298846436;7;1;21;10;5.5;0
2.5;0.5;3;2;5;0;2.5;0
4.0;1.9436506316151;7;1;20;16;2.0;0
4.5;1.6278820596099706;7;2;25;20;2.5;0
4.555555555555555;2.3147407395555177;7;1;21;20;0.5;0
3.8;1.6;6;2;11;8;1.5;0
3.5;2.0615528128088303;7;1;11;10;0.5;0
5.0;2.1908902300206643;7;1;17;8;4.5;0
3.3333333333333335;1.8856180831641267;6;1;17;13;2.0;0
4.222222222222222;1.9876159799998132;7;1;20;18;1.0;0
3.125;1.8328597873268975;7;1;15;10;2.5;0
4.0;0.7559289460184544;5;3;17;11;3.0;0
4.285714285714286;1.385051387833237;6;2;16;14;1.0;0
4.1;2.118962010041709;7;1;22;19;1.5;0
4.8;2.227105745132009;7;1;13;11;1.0;0
3.6666666666666665;1.5986105077709065;6;1;14;8;3.0;0
3.0;1.4142135623730951;5;1;8;4;2.0;0
3.8;1.8330302779823362;7;2;11;8;1.5;0
4.5;2.1213203435596424;7;1;25;11;7.0;0
4.5;1.9364916731037085;7;1;20;16;2.0;0
4.75;0.9682458365518543;6;3;21;17;2.0;0
4.0;1.6035674514745464;6;1;16;12;2.0;0
3.7142857142857144;2.312344865176949;7;1;14;12;1.0;0
3.8;1.9390719429665315;6;1;10;9;0.5;0
4.0;2.160246899469287;7;1;20;16;2.0;0
5.111111111111111;1.0999438818457405;7;3;28;18;5.0;0
4.333333333333333;1.4907119849998596;6;2;14;12;1.0;0
3.125;1.964529205687714;7;1;13;12;0.5;0
4.333333333333333;2.2852182001336816;7;1;16;10;3.0;0
4.1;1.7578395831246945;7;1;25;16;4.5;0
3.142857142857143;1.958758457257441;6;1;16;6;5.0;0
4.857142857142857;1.64130361329658;7;2;19;15;2.0;0
4.0;2.280350850198276;7;1;11;9;1.0;0
3.5;2.140872096444188;7;1;14;7;3.5;0
4.6;1.7435595774162693;7;1;23;23;0.0;0
4.333333333333333;1.699673171197595;7;2;15;11;2.0;0
3.5;1.9364916731037085;6;1;15;13;1.0;0
4.333333333333333;2.1081851067789197;7;1;21;18;1.5;0
4.222222222222222;2.3465235646603197;7;1;22;16;3.0;0
4.0;1.8439088914585775;7;2;25;15;5.0;0
3.5;1.746424919657298;6;1;18;17;0.5;0
4.142857142857143;2.166535841157586;7;1;17;12;2.5;0
4.857142857142857;2.2314999074019015;7;1;18;16;1.0;0
4.125;1.7633419974582356;6;1;18;15;1.5;0
3.8333333333333335;1.5723301886761007;6;1;12;11;0.5;0
3.0;0.6324555320336759;4;2;10;5;2.5;0
4.375;2.117634293262177;7;1;19;16;1.5;0
3.3333333333333335;1.5986105077709065;6;1;13;7;3.0;0
4.75;1.984313483298443;7;2;21;17;2.0;0
4.571428571428571;1.6781914463529615;7;2;16;16;0.0;0
3.25;1.6393596310755;6;1;14;12;1.0;0
4.8;1.6;7;3;15;9;3.0;0
3.875;2.027159342528357;7;1;23;8;7.5;0
5.111111111111111;2.078698548207745;7;1;23;23;0.0;0
3.888888888888889;2.1314806770278754;7;1;22;13;4.5;0
4.75;2.222048604328897;7;1;20;18;1.0;0
4.166666666666667;1.0671873729054748;6;3;15;10;2.5;0
4.5;2.1213203435596424;7;1;20;16;2.0;0
4.5;2.29128784747792;7;1;11;7;2.0;0
4.2;1.7204650534085253;7;2;12;9;1.5;0
3.5;2.345207879911715;7;1;20;8;6.0;0
4.222222222222222;1.7497795275581802;7;2;21;17;2.0;0
3.6666666666666665;2.1081851067789197;7;1;17;16;0.5;0
4.166666666666667;2.034425935955617;7;1;16;9;3.5;0
4.0;2.0;7;1;19;17;1.0;0
4.125;1.8328597873268975;7;2;18;15;1.5;0
4.714285714285714;2.1852940772540506;7;1;20;13;3.5;0
2.6;1.2000000000000002;4;1;9;4;2.5;0
1.75;0.4330127018922193;2;1;5;2;1.5;0
3.0;1.5811388300841898;6;1;13;11;1.0;0
4.5;1.3844373104863459;6;2;18;9;4.5;0
4.666666666666667;1.8856180831641267;7;1;26;16;5.0;0
3.0;2.0976176963403033;7;1;10;5;2.5;0
3.142857142857143;2.030381486221699;6;1;12;10;1.0;0
5.1;2.071231517720798;7;1;27;24;1.5;0
5.0;1.5275252316519468;7;3;18;12;3.0;0
4.888888888888889;2.1314806770278754;7;2;25;19;3.0;0
3.625;1.3169567191065923;6;2;15;14;0.5;0
4.333333333333333;2.0;7;1;25;14;5.5;0
3.25;1.7853571071357126;6;1;7;6;0.5;0
3.2857142857142856;1.6659862556700857;6;1;16;7;4.5;0
2.3333333333333335;0.9428090415820634;3;1;6;1;2.5;0
3.5;1.707825127659933;7;2;11;10;0.5;0
5.0;1.5;7;2;28;12;8.0;0
3.2;1.6;5;1;11;5;3.0;0
3.4;1.854723699099141;7;1;18;16;1.0;0
4.285714285714286;2.1189138534559038;7;1;16;14;1.0;0
4.444444444444445;1.7708197167232476;6;1;23;17;3.0;0
4.0;1.6733200530681511;6;2;10;10;0.0;0
3.5714285714285716;1.761261143705422;6;1;13;12;0.5;0
4.1;1.57797338380595;7;2;21;20;0.5;0
3.888888888888889;1.7916128329552332;7;1;22;13;4.5;0
4.0;2.309401076758503;7;1;13;11;1.0;0
4.8;1.6;7;3;16;8;4.0;0
3.875;1.4523687548277813;6;1;17;14;1.5;0
4.3;2.1931712199461306;7;1;23;20;1.5;0
3.0;2.160246899469287;6;1;10;8;1.0;0
2.0;0.7071067811865476;3;1;5;3;1.0;0
3.7142857142857144;1.9794866372215738;7;1;17;9;4.0;0
3.5;2.29128784747792;7;1;11;10;0.5;0
4.4;1.8547236990991407;7;2;11;11;0.0;0
4.1;1.7;6;1;22;19;1.5;0
4.555555555555555;2.0608041101101566;7;1;23;18;2.5;0
4.0;2.0615528128088303;7;1;19;13;3.0;0
3.7142857142857144;1.7496355305594127;7;1;16;10;3.0;0
5.375;1.8666480653835098;7;1;25;18;3.5;0
4.4;2.1540659228538015;7;1;15;7;4.0;0
4.8;1.8867962264113207;7;1;29;19;5.0;0
3.6666666666666665;1.8856180831641267;7;1;19;14;2.5;0
4.0;2.160246899469287;6;1;9;3;3.0;0
4.8;1.9390719429665317;7;2;31;17;7.0;0
4.0;1.5118578920369088;7;2;15;13;1.0;0
3.3333333333333335;1.8257418583505538;6;1;15;15;0.0;0
4.777777777777778;1.547598697464902;7;2;24;19;2.5;0
4.0;1.7728105208558367;6;2;16;12;2.0;0
3.4;2.0591260281974;7;1;19;15;2.0;0
4.875;1.964529205687714;7;2;30;9;10.5;0
3.6666666666666665;1.9720265943665387;7;1;12;10;1.0;0
4.555555555555555;1.7708197167232473;6;1;23;18;2.5;0
3.625;1.7275343701356567;7;1;15;14;0.5;0
4.0;1.4142135623730951;7;2;19;13;3.0;0
3.5;1.6583123951777;5;1;10;4;3.0;0
2.7142857142857144;1.905952009160905;7;1;10;9;0.5;0
5.0;2.0701966780270626;7;1;20;15;2.5;0
4.0;2.0;7;1;23;13;5.0;0
2.25;1.6393596310755;5;1;5;4;0.5;0
3.857142857142857;1.5518257844571735;7;2;16;11;2.5;0
4.4;2.1071307505705477;7;1;23;21;1.0;0
3.6666666666666665;1.7950549357115015;6;1;14;8;3.0;0
4.0;2.0701966780270626;7;1;15;13;1.0;0
4.0;1.9493588689617927;7;1;20;20;0.0;0
4.571428571428571;2.0603150145508513;7;1;21;11;5.0;0
3.5;1.5;6;1;15;13;1.0;0
4.333333333333333;1.3743685418725535;6;2;16;10;3.0;0
4.25;2.0463381929681126;6;1;12;5;3.5;0
2.75;1.0897247358851685;4;1;7;4;1.5;0
3.8;1.6;6;1;10;9;0.5;0
4.125;2.2603926650031405;7;1;18;15;1.5;0
3.2222222222222223;1.617802197617893;6;1;15;14;0.5;0
4.857142857142857;2.531435020952764;7;1;18;16;1.0;0
3.875;1.7633419974582356;7;1;18;13;2.5;0
4.428571428571429;1.840585532389304;7;1;17;14;1.5;0
3.5;1.3601470508735443;5;1;20;15;2.5;0
4.375;2.2325713874364688;7;1;25;10;7.5;0
3.875;1.8328597873268975;6;1;16;15;0.5;0
4.3;2.0999999999999996;7;1;30;13;8.5;0
5.0;1.6035674514745464;7;3;20;15;2.5;0
3.875;1.6909686573085854;6;1;16;15;0.5;0
4.5;1.6278820596099706;7;2;25;20;2.5;0
3.4;1.854723699099141;6;1;9;8;0.5;0
2.6;1.624807680927192;5;1;7;6;0.5;0
4.166666666666667;2.1147629234082532;7;1;13;12;0.5;0
4.0;1.0;5;2;22;10;6.0;0
4.222222222222222;1.4740554623801778;7;2;20;18;1.0;0
3.5714285714285716;1.6781914463529615;6;2;13;12;0.5;0
3.5;1.7320508075688772;7;1;14;14;0.0;0
2.6666666666666665;1.699673171197595;5;1;5;3;1.0;0
3.6;1.8547236990991407;6;1;10;8;1.0;0
4.5;1.8929694486000912;7;1;17;10;3.5;0
3.6;2.33238075793812;7;1;11;7;2.0;0
4.0;1.9148542155126762;7;1;16;8;4.0;0
4.0;2.0615528128088303;7;1;16;16;0.0;0
4.0;2.2038926600773587;7;1;17;11;3.0;0
3.6666666666666665;2.1343747458109497;7;1;13;9;2.0;0
3.0;1.2649110640673518;5;1;17;13;2.0;0
3.6;2.1540659228538015;7;1;13;5;4.0;0
4.0;1.4142135623730951;6;1;20;16;2.0;0
3.5555555555555554;1.8324913891634047;6;1;17;15;1.0;0
3.4;2.0591260281974;7;1;12;5;3.5;0
4.0;2.0;6;2;9;7;1.0;0
4.666666666666667;2.2852182001336816;7;1;17;11;3.0;0
4.4;2.0591260281974;6;1;14;8;3.0;0
3.0;1.5275252316519468;6;1;11;7;2.0;0
4.0;1.7320508075688772;7;2;14;10;2.0;0
4.5;2.140872096444188;6;1;17;10;3.5;0
3.2222222222222223;1.4740554623801778;6;1;18;11;3.5;0
4.285714285714286;2.312344865176949;7;1;15;15;0.0;0
3.6666666666666665;1.8257418583505538;6;1;17;16;0.5;0
3.5;1.8929694486000912;6;1;12;9;1.5;0
3.6;2.33238075793812;7;1;10;8;1.0;0
3.4285714285714284;1.6781914463529615;6;1;13;11;1.0;0
4.666666666666667;2.160246899469287;7;1;22;20;1.0;0
4.4;2.33238075793812;7;1;16;6;5.0;0
4.666666666666667;1.699673171197595;7;2;14;14;0.0;0
3.857142857142857;1.7261494247992246;6;1;15;12;1.5;0
2.0;0.7071067811865476;3;1;5;3;1.0;0
4.0;1.2909944487358056;6;2;13;11;1.0;0
4.777777777777778;2.199887763691481;7;1;24;19;2.5;0
3.4;1.4966629547095764;6;2;11;6;2.5;0
3.8;1.16619037896906;6;3;12;7;2.5;0
3.0;1.4142135623730951;5;2;7;2;2.5;0
4.4;1.2;6;3;16;6;5.0;0
3.25;1.7853571071357126;6;1;9;4;2.5;0
4.555555555555555;1.5713484026367723;7;2;22;19;1.5;0
4.571428571428571;1.8405855323893037;7;2;17;15;1.0;0
3.7142857142857144;2.249716535431946;7;1;15;11;2.0;0
3.5;1.9790570145063195;7;1;11;10;0.5;0
3.4;0.8;4;2;9;8;0.5;0
3.375;1.9324531042175384;6;1;19;8;5.5;0
4.0;2.04939015319192;7;1;21;19;1.0;0
3.6666666666666665;1.9436506316151;7;1;20;13;3.5;0
4.142857142857143;2.030381486221699;7;1;16;13;1.5;0
3.5;1.6278820596099706;7;1;24;11;6.5;0
4.0;1.699673171197595;7;1;22;14;4.0;0
4.125;2.2603926650031405;7;1;18;15;1.5;0
3.25;1.479019945774904;5;1;7;6;0.5;0
2.8;2.2271057451320084;7;1;7;7;0.0;0
3.75;1.299038105676658;5;2;12;3;4.5;0
3.25;1.920286436967152;7;1;14;12;1.0;0
4.666666666666667;1.699673171197595;7;2;23;19;2.0;0
2.0;1.0954451150103321;4;1;7;3;2.0;0
3.7777777777777777;1.9309052441091963;7;1;21;13;4.0;0
2.7142857142857144;1.905952009160905;7;1;12;7;2.5;0
3.0;1.5275252316519468;6;1;10;8;1.0;0
4.0;2.309401076758503;7;1;12;12;0.0;0
4.222222222222222;1.7497795275581802;7;1;19;19;0.0;0
5.0;2.0976176963403033;7;1;29;21;4.0;0
3.5;1.5652475842498528;6;1;20;15;2.5;0
4.125;1.964529205687714;6;1;22;11;5.5;0
4.142857142857143;2.531435020952764;7;1;16;13;1.5;0
3.4444444444444446;2.0608041101101566;7;1;18;13;2.5;0
4.833333333333333;2.1147629234082532;7;1;17;12;2.5;0
3.5;2.362907813126304;7;1;14;7;3.5;0
3.0;1.5634719199411433;6;1;19;8;5.5;0
3.4444444444444446;1.892154040658489;7;1;18;13;2.5;0
4.5;2.0124611797498106;7;1;25;20;2.5;0
3.142857142857143;1.8070158058105024;6;1;12;10;1.0;0
3.4285714285714284;1.8405855323893037;6;1;13;11;1.0;0
4.428571428571429;2.381904571504724;7;1;18;13;2.5;0
3.8333333333333335;2.4094720491334933;7;1;13;10;1.5;0
4.0;1.7320508075688772;6;1;13;11;1.0;0
2.6;2.244994432064365;7;1;7;6;0.5;0
4.777777777777778;1.6850834320114556;7;1;25;18;3.5;0
3.2222222222222223;1.4740554623801778;6;1;16;13;1.5;0
4.0;1.5634719199411433;6;1;19;17;1.0;0
4.625;1.996089927833914;7;1;20;17;1.5;0
4.428571428571429;2.2587697572631282;7;1;21;10;5.5;0
3.5555555555555554;1.9499920860871383;6;1;18;14;2.0;0
4.2;2.1354156504062622;7;1;26;16;5.0;0
4.2;2.3151673805580453;7;1;13;8;2.5;0
4.0;2.1447610589527217;7;1;23;17;3.0;0
4.444444444444445;1.5713484026367723;7;2;22;18;2.0;0
4.0;2.04939015319192;7;1;20;20;0.0;0
2.5714285714285716;1.3997084244475304;5;1;10;8;1.0;0
3.2;1.469693845669907;5;1;10;6;2.0;0
5.0;1.6733200530681511;7;2;27;23;2.0;0
3.0;1.632993161855452;5;1;7;2;2.5;0
3.5;2.247220505424423;7;1;18;17;0.5;0
4.4;1.9078784028338913;7;1;23;21;1.0;0
3.8;2.039607805437114;6;1;11;8;1.5;0
3.625;1.8666480653835098;6;1;15;14;0.5;0
5.333333333333333;1.972026594366539;7;1;21;11;5.0;0
2.75;1.479019945774904;5;1;6;5;0.5;0
3.25;1.479019945774904;6;1;15;11;2.0;0
1.3333333333333333;0.4714045207910317;2;1;3;1;1.0;0
4.375;1.7275343701356567;7;2;21;14;3.5;0
5.142857142857143;1.5518257844571737;7;3;23;13;5.0;0
4.857142857142857;2.2946254863155726;7;1;18;16;1.0;0
3.2;1.5999999999999999;5;1;18;14;2.0;0
3.7142857142857144;1.9794866372215738;7;1;15;11;2.0;0
4.625;2.057759704144291;7;1;20;17;1.5;0
5.111111111111111;2.078698548207745;7;1;25;21;2.0;0
4.2;2.039607805437114;7;1;15;6;4.5;0
3.5;1.857417562100671;7;1;18;17;0.5;0
4.8;1.661324772583615;7;2;25;23;1.0;0
3.0;1.8708286933869707;6;1;6;6;0.0;0
4.428571428571429;2.498979383505129;7;1;21;10;5.5;0
3.7142857142857144;1.749635530559413;6;1;14;12;1.0;0
4.285714285714286;1.749635530559413;7;1;16;14;1.0;0
4.0;2.29128784747792;7;1;18;14;2.0;0
4.142857142857143;1.9587584572574412;7;1;16;13;1.5;0
5.125;1.964529205687714;7;1;22;19;1.5;0
4.8;1.661324772583615;7;2;24;24;0.0;0
4.8;1.5999999999999999;7;2;24;24;0.0;0
3.6666666666666665;1.699673171197595;6;1;21;12;4.5;0
4.4;1.2;6;3;12;10;1.0;0
3.7;1.7916472867168916;6;1;19;18;0.5;0
4.125;1.6153559979150107;7;2;17;16;0.5;0
3.0;2.345207879911715;7;1;8;4;2.0;0
2.75;1.5612494995995996;6;1;14;8;3.0;0
4.4;1.8547236990991407;7;2;16;6;5.0;0
4.555555555555555;1.7069212773041351;7;1;26;15;5.5;0
3.7;1.4177446878757827;6;1;19;18;0.5;0
2.7777777777777777;1.1331154474650633;4;1;13;12;0.5;0
4.5;2.23606797749979;7;1;21;15;3.0;0
4.2;2.2271057451320084;7;1;24;18;3.0;0
3.0;1.8708286933869707;6;1;7;5;1.0;0
4.0;1.8856180831641267;7;1;22;14;4.0;0
4.25;2.48746859276655;7;1;18;16;1.0;0
4.5;2.23606797749979;7;1;20;16;2.0;0
4.333333333333333;1.8856180831641267;7;2;16;10;3.0;0
3.75;2.277608394786075;7;1;18;12;3.0;0
4.0;2.0816659994661326;6;1;12;12;0.0;0
4.2;2.0396078054371136;7;1;22;20;1.0;0
3.5;2.5;6;1;9;5;2.0;0
2.6666666666666665;1.699673171197595;5;1;5;3;1.0;0
4.0;2.309401076758503;7;1;17;7;5.0;0
3.9;2.118962010041709;7;1;24;15;4.5;0
3.2222222222222223;1.547598697464902;5;1;19;10;4.5;0
4.166666666666667;2.544056253745625;7;1;15;10;2.5;0
2.8333333333333335;0.6871842709362768;4;2;10;7;1.5;0
4.2;1.5362291495737217;6;2;23;19;2.0;0
3.6666666666666665;1.8856180831641267;6;1;11;11;0.0;0
4.2;2.181742422927143;7;1;22;20;1.0;0
4.833333333333333;2.1147629234082532;7;2;17;12;2.5;0
4.888888888888889;1.852592444503674;7;1;24;20;2.0;0
4.1;2.0223748416156684;7;1;21;20;0.5;0
3.6;1.854723699099141;7;1;18;18;0.0;0
4.3;1.9000000000000001;7;1;23;20;1.5;0
4.555555555555555;1.5713484026367723;7;2;22;19;1.5;0
3.5;1.5;6;1;16;12;2.0;0
4.714285714285714;1.4846149779161804;7;2;23;10;6.5;0
2.5;1.118033988749895;4;1;7;3;2.0;0
3.875;1.899835519196333;7;1;20;11;4.5;0
3.142857142857143;2.0995626366712954;7;1;12;10;1.0;0
4.714285714285714;1.6659862556700857;7;2;17;16;0.5;0
3.75;2.331844763272204;7;1;18;12;3.0;0
3.625;1.7275343701356567;7;1;17;12;2.5;0
4.333333333333333;1.8257418583505538;7;1;20;19;0.5;0
5.0;1.5491933384829668;7;2;28;22;3.0;0
4.142857142857143;1.3552618543578767;6;2;18;11;3.5;0
2.75;1.3919410907075054;5;1;11;11;0.0;0
4.875;2.315032397181517;7;1;20;19;0.5;0
3.0;1.4142135623730951;6;2;10;8;1.0;0
3.8;2.4;7;1;12;7;2.5;0
4.714285714285714;1.385051387833237;7;3;17;16;0.5;0
3.5555555555555554;1.892154040658489;7;1;16;16;0.0;0
4.333333333333333;1.9720265943665387;7;1;13;13;0.0;0
3.875;1.899835519196333;7;1;18;13;2.5;0
3.857142857142857;1.7261494247992246;6;1;15;12;1.5;0
3.7142857142857144;1.2777531299998797;5;2;13;13;0.0;0
4.7;1.7349351572897473;7;2;27;20;3.5;0
3.3333333333333335;2.211083193570267;7;1;12;8;2.0;0
4.285714285714286;2.1189138534559038;7;1;16;14;1.0;0
4.285714285714286;1.8294640678379568;7;1;16;14;1.0;0
4.333333333333333;1.5986105077709065;6;1;14;12;1.0;0
3.8333333333333335;1.863389981249825;7;1;17;6;5.5;0
3.142857142857143;1.6413036132965795;6;1;11;11;0.0;0
3.875;1.4523687548277813;6;2;17;14;1.5;0
4.222222222222222;2.199887763691481;7;1;19;19;0.0;0
3.0;1.6733200530681511;5;1;8;7;0.5;0
3.6;1.9595917942265424;7;1;9;9;0.0;0
3.5;1.6278820596099706;7;1;22;13;4.5;0
4.285714285714286;2.1189138534559038;7;1;16;14;1.0;0
4.4;1.9595917942265424;7;1;14;8;3.0;0
3.875;1.6909686573085854;6;1;17;14;1.5;0
4.333333333333333;1.247219128924647;6;3;13;13;0.0;0
3.6;1.7435595774162693;6;1;12;6;3.0;0
4.5;1.5;6;2;17;10;3.5;0
4.8;1.9390719429665317;7;1;24;24;0.0;0
4.125;2.027159342528357;7;1;18;15;1.5;0
3.625;2.117634293262177;7;1;16;13;1.5;0
3.4;1.7435595774162693;6;1;17;17;0.0;0
4.166666666666667;1.950783318453271;7;1;14;11;1.5;0
3.6;1.854723699099141;7;1;19;17;1.0;0
3.625;2.117634293262177;7;1;17;12;2.5;0
3.6666666666666665;1.632993161855452;6;1;17;16;0.5;0
4.0;1.9148542155126762;6;1;12;12;0.0;0
3.7142857142857144;1.665986255670086;7;2;16;10;3.0;0
4.0;1.632993161855452;7;2;21;15;3.0;0
3.4;1.854723699099141;6;1;10;7;1.5;0
3.2857142857142856;1.8294640678379566;7;1;13;10;1.5;0
4.6;2.33238075793812;7;1;12;11;0.5;0
3.6;1.4966629547095764;5;1;9;9;0.0;0
4.0;2.280350850198276;7;1;20;20;0.0;0
4.142857142857143;1.9587584572574412;7;1;16;13;1.5;0
4.6;2.244994432064365;7;1;29;17;6.0;0
5.428571428571429;1.6781914463529617;7;2;22;16;3.0;0
