length_mean;length_std;max_length;min_length;global_zero_character_freq;global_one_character_freq;char_freq_std;zero_char_freq_std;one_char_freq_std;code
4.222222222222222;2.249828525701843;7;1;19;19;0.0;0.24271704642618394;0.24271704642618394;0
4.1;2.071231517720798;7;1;21;20;0.5;0.3267152539182356;0.3267152539182356;0
4.0;1.632993161855452;7;2;14;10;2.0;0.2810479278836613;0.2810479278836613;0
2.8;1.6;5;1;7;7;0.0;0.44899888641287294;0.44899888641287294;0
3.75;1.713913650100261;6;1;16;14;1.0;0.25316572031861745;0.25316572031861745;0
4.111111111111111;2.078698548207745;6;1;14;23;4.5;0.3002513807334999;0.30025138073349994;0
4.25;2.165063509461097;7;1;6;11;2.5;0.31579891399691773;0.31579891399691773;0
4.777777777777778;2.042752923427804;7;1;21;22;0.5;0.29881300779557435;0.29881300779557435;0
4.3;1.676305461424021;7;2;17;26;4.5;0.1775853727812354;0.1775853727812354;0
3.8333333333333335;2.4776781245530843;7;1;15;8;3.5;0.34110830433081907;0.34110830433081907;0
4.142857142857143;2.531435020952764;7;1;15;14;0.5;0.298912834134145;0.298912834134145;0
3.6666666666666665;1.5986105077709065;7;2;9;13;2.0;0.1801517375050185;0.1801517375050185;0
4.571428571428571;2.0603150145508513;7;2;16;16;0.0;0.31342314709966657;0.31342314709966657;0
2.0;0.816496580927726;3;1;2;4;1.0;0.20786985482077452;0.20786985482077452;0
4.428571428571429;1.9897697538834458;7;1;23;8;7.5;0.31755849631827415;0.31755849631827415;0
4.166666666666667;2.3392781412697;7;1;8;17;4.5;0.17661182280255394;0.17661182280255397;0
2.6666666666666665;1.247219128924647;4;1;3;5;1.0;0.20786985482077452;0.20786985482077452;0
2.75;2.48746859276655;7;1;4;7;1.5;0.41032590332414487;0.41032590332414487;0
3.0;1.0954451150103321;4;1;8;7;0.5;0.348010216963685;0.348010216963685;0
3.5555555555555554;2.0061633428075325;7;1;13;19;3.0;0.321556466379575;0.32155646637957497;0
3.125;1.8328597873268975;7;1;15;10;2.5;0.3134904937674182;0.3134904937674182;0
3.1;1.57797338380595;6;1;18;13;2.5;0.28386714419875286;0.28386714419875286;0
4.5;1.7320508075688772;7;1;16;20;2.0;0.2835269384054843;0.2835269384054843;0
4.0;2.1447610589527217;7;1;20;20;0.0;0.28653611961811193;0.286536119618112;0
3.2;2.1354156504062622;7;1;10;6;2.0;0.32763842689084904;0.32763842689084904;0
3.1666666666666665;1.863389981249825;7;1;9;10;0.5;0.2891384322531249;0.28913843225312497;0
4.0;2.449489742783178;7;1;8;4;2.0;0.20481726826291968;0.20481726826291968;0
4.5;1.8929694486000912;7;1;11;16;2.5;0.18046613868225903;0.18046613868225905;0
4.5;1.857417562100671;7;1;25;20;2.5;0.34496779237745917;0.34496779237745917;0
3.8;2.227105745132009;7;2;12;7;2.5;0.24898888499812138;0.24898888499812136;0
4.0;2.1908902300206643;7;1;9;11;1.0;0.1980311251561538;0.1980311251561538;0
4.111111111111111;1.3698697784375504;6;2;12;25;6.5;0.23674750836291683;0.23674750836291686;0
4.714285714285714;1.7496355305594127;7;1;15;18;1.5;0.2532545344615231;0.25325453446152313;0
3.4285714285714284;1.498298354528788;6;1;13;11;1.0;0.3044455202986767;0.3044455202986767;0
4.222222222222222;1.9876159799998132;6;1;14;24;5.0;0.3083653080962762;0.30836530809627627;0
3.6666666666666665;1.632993161855452;7;1;18;15;1.5;0.37913218888834743;0.37913218888834743;0
3.0;1.4142135623730951;5;1;6;9;1.5;0.44542114902640173;0.44542114902640173;0
2.6;1.2000000000000002;4;1;5;8;1.5;0.24494897427831783;0.2449489742783178;0
4.888888888888889;1.9116278371205837;7;1;19;25;3.0;0.3173666087443715;0.3173666087443715;0
4.25;2.165063509461097;7;1;17;17;0.0;0.3542640672390226;0.35426406723902254;0
4.222222222222222;2.096440251568134;6;1;21;17;2.0;0.2622054817841164;0.2622054817841164;0
4.0;1.118033988749895;5;2;17;15;1.0;0.28460956443286767;0.2846095644328677;0
4.166666666666667;2.034425935955617;6;1;11;14;1.5;0.3042903097250923;0.3042903097250923;0
4.6;2.0099751242241783;7;1;22;24;1.0;0.20649446962665746;0.20649446962665746;0
4.333333333333333;1.9720265943665387;7;1;11;15;2.0;0.2329216349595931;0.2329216349595931;0
4.0;1.4142135623730951;7;2;15;17;1.0;0.3371811030146244;0.33718110301462434;0
3.8;1.8330302779823358;7;1;15;23;4.0;0.28494380239187855;0.28494380239187855;0
3.75;2.277608394786075;6;1;10;5;2.5;0.21650635094610965;0.21650635094610965;0
4.125;1.6909686573085854;7;2;9;24;7.5;0.1803205506648188;0.1803205506648188;0
4.6;1.2806248474865698;7;3;23;23;0.0;0.21888723424446832;0.2188872342444683;0
4.333333333333333;1.9720265943665387;7;2;12;14;1.0;0.1019462903068661;0.1019462903068661;0
4.1;2.0223748416156684;7;1;25;16;4.5;0.32926092252504063;0.32926092252504063;0
3.25;1.6393596310755;7;1;14;12;1.0;0.3254508853419226;0.3254508853419226;0
3.625;1.8666480653835098;6;1;16;13;1.5;0.2803767306876787;0.2803767306876787;0
2.8;1.6;5;1;7;7;0.0;0.36811833846076064;0.36811833846076064;0
3.6;1.3564659966250538;6;2;10;8;1.0;0.12472191289246472;0.12472191289246472;0
3.625;1.996089927833914;7;1;13;16;1.5;0.3308623068157335;0.3308623068157335;0
4.0;2.0548046676563256;7;1;21;15;3.0;0.29951670149118437;0.29951670149118437;0
3.4;0.8;5;2;16;18;1.0;0.28396498219166233;0.28396498219166233;0
4.0;2.160246899469287;7;1;9;15;3.0;0.2839451399999733;0.28394513999997334;0
4.777777777777778;2.4393887111222385;7;1;20;23;1.5;0.34865476720162863;0.3486547672016286;0
4.142857142857143;1.7261494247992248;7;2;15;14;0.5;0.37475986109987913;0.3747598610998792;0
5.142857142857143;2.0995626366712954;7;2;20;16;2.0;0.22183964476246845;0.22183964476246848;0
3.6666666666666665;1.49071198499986;6;2;12;10;1.0;0.29917582261858355;0.29917582261858355;0
5.125;1.6909686573085854;7;2;19;22;1.5;0.26077679181129654;0.26077679181129654;0
4.0;1.4142135623730951;7;2;20;20;0.0;0.266894460529297;0.26689446052929705;0
5.0;2.280350850198276;7;1;16;9;3.5;0.2543944836036777;0.2543944836036778;0
2.5;0.5;3;2;0;5;2.5;0.0;0.0;0
4.25;2.222048604328897;7;1;19;15;2.0;0.2860290924422829;0.28602909244228286;0
4.333333333333333;2.260776661041756;7;1;18;21;1.5;0.27730521657835683;0.27730521657835683;0
4.285714285714286;1.4846149779161804;6;1;15;15;0.0;0.25098445624960836;0.25098445624960836;0
3.25;1.984313483298443;7;1;9;17;4.0;0.307677068647354;0.307677068647354;0
3.75;2.222048604328897;7;1;17;13;2.0;0.3134904937674182;0.3134904937674182;0
3.8;1.7776388834631176;7;2;16;22;3.0;0.1906100719964327;0.1906100719964327;0
4.2;1.469693845669907;6;2;11;10;0.5;0.15972198067614587;0.15972198067614585;0
3.6666666666666665;2.4267032964268394;7;1;12;10;1.0;0.32991921257010376;0.32991921257010376;0
3.5;2.0615528128088303;6;1;5;9;2.0;0.3418698582794336;0.34186985827943356;0
3.4;1.854723699099141;7;1;21;13;4.0;0.3370225269525309;0.3370225269525308;0
4.5;1.6072751268321592;6;2;15;12;1.5;0.3142696805273545;0.31426968052735443;0
3.75;1.984313483298443;7;1;13;17;2.0;0.2862983860817519;0.2862983860817519;0
4.777777777777778;1.8724777273725242;7;2;22;21;0.5;0.19607975905962444;0.19607975905962444;0
4.1;1.6401219466856725;7;1;21;20;0.5;0.33709518428079943;0.33709518428079943;0
4.222222222222222;1.8724777273725242;7;1;21;17;2.0;0.29423318005473464;0.2942331800547347;0
4.5;2.247220505424423;7;1;23;22;0.5;0.31131350721297435;0.31131350721297435;0
3.4;1.624807680927192;6;1;8;9;0.5;0.4013864859597432;0.4013864859597432;0
4.333333333333333;1.7638342073763937;7;1;21;18;1.5;0.2696196828545796;0.26961968285457955;0
3.6666666666666665;1.699673171197595;6;1;13;20;3.5;0.23778816176702997;0.23778816176702997;0
4.333333333333333;2.0548046676563256;7;1;21;18;1.5;0.31308448042712966;0.31308448042712966;0
3.5;2.29128784747792;7;1;14;14;0.0;0.313264371300872;0.313264371300872;0
4.666666666666667;1.8856180831641267;7;1;12;16;2.0;0.3117795297684978;0.3117795297684979;0
3.75;2.0463381929681126;7;1;12;18;3.0;0.29687526106922524;0.29687526106922524;0
4.857142857142857;2.2314999074019015;7;1;17;17;0.0;0.2616227830925081;0.2616227830925081;0
5.125;1.3635890143294642;6;2;24;17;3.5;0.19859532765567942;0.19859532765567942;0
5.111111111111111;2.1314806770278754;7;1;27;19;4.0;0.29375802417971025;0.29375802417971025;0
4.0;1.224744871391589;5;2;9;7;1.0;0.15000000000000002;0.15;0
4.333333333333333;2.2852182001336816;7;1;14;12;1.0;0.21991610954656152;0.21991610954656152;0
2.857142857142857;0.9897433186107869;4;1;12;8;2.0;0.3383969143702832;0.3383969143702832;0
3.875;2.315032397181517;7;1;16;15;0.5;0.2909679434307298;0.29096794343072985;0
4.555555555555555;2.165954298846436;7;1;18;23;2.5;0.2806767348165148;0.2806767348165148;0
4.571428571428571;2.2587697572631282;7;1;15;17;1.0;0.19955292712751874;0.1995529271275188;0
2.8333333333333335;1.5723301886761005;6;1;8;9;0.5;0.2991758226185836;0.2991758226185836;0
4.333333333333333;1.5986105077709065;7;2;17;9;4.0;0.24256291181455722;0.24256291181455727;0
5.222222222222222;1.7497795275581802;7;1;24;23;0.5;0.2266428534218422;0.22664285342184218;0
3.9;1.8138357147217055;7;1;20;19;0.5;0.3501781211801902;0.3501781211801902;0
4.75;2.1065374432940898;7;1;20;18;1.0;0.2890405033151744;0.2890405033151744;0
4.333333333333333;1.8856180831641267;7;1;16;23;3.5;0.2975968245671338;0.2975968245671338;0
3.0;2.345207879911715;7;1;5;7;1.0;0.20824828195876072;0.20824828195876074;0
4.0;1.8973665961010275;7;1;21;19;1.0;0.2717083979466576;0.27170839794665763;0
4.125;1.964529205687714;7;1;15;18;1.5;0.28437418236407835;0.2843741823640784;0
3.9;1.7;7;1;15;24;4.5;0.24445784337633475;0.24445784337633475;0
2.7142857142857144;1.0301575072754257;4;1;9;10;0.5;0.22650354274333864;0.22650354274333864;0
5.142857142857143;1.2453996981544782;7;3;18;18;0.0;0.14286119203850042;0.14286119203850045;0
4.0;2.0;6;2;14;2;6.0;0.2041241452319315;0.2041241452319315;0
4.142857142857143;2.4159335036125373;7;1;14;15;0.5;0.30209941516505023;0.30209941516505023;0
3.2857142857142856;2.1189138534559038;6;1;13;10;1.5;0.34026800161809234;0.3402680016180923;0
4.166666666666667;2.034425935955617;6;1;9;16;3.5;0.2277947148174545;0.22779471481745456;0
3.625;2.117634293262177;7;1;10;19;4.5;0.2765692958316693;0.2765692958316693;0
3.8333333333333335;2.1147629234082532;7;1;11;12;0.5;0.2222665063585344;0.2222665063585344;0
5.142857142857143;2.166535841157586;7;1;17;19;1.0;0.27223126497837735;0.2722312649783774;0
3.5714285714285716;1.498298354528788;5;1;13;12;0.5;0.20701966780270625;0.20701966780270628;0
4.2;2.1354156504062622;7;1;14;7;3.5;0.3142857142857143;0.3142857142857143;0
4.0;2.0976176963403033;6;1;12;8;2.0;0.30724582991474436;0.30724582991474436;0
3.5555555555555554;1.7708197167232473;7;1;19;13;3.0;0.22784398253736884;0.22784398253736882;0
3.6666666666666665;2.0548046676563256;6;1;2;9;3.5;0.10393492741038726;0.10393492741038726;0
2.0;1.4142135623730951;4;1;1;5;2.0;0.4714045207910317;0.4714045207910317;0
4.111111111111111;2.0245407953653998;7;1;19;18;0.5;0.26661942136277433;0.2666194213627743;0
3.3333333333333335;0.7453559924999298;4;2;7;13;3.0;0.20971762320196524;0.2097176232019653;0
3.2857142857142856;1.2777531299998799;5;1;15;8;3.5;0.23733211036908786;0.23733211036908788;0
3.857142857142857;1.355261854357877;6;2;13;14;0.5;0.2935435239509036;0.2935435239509036;0
3.7;2.0518284528683193;6;1;22;15;3.5;0.2905932629027116;0.2905932629027116;0
3.3333333333333335;2.3570226039551585;7;1;14;6;4.0;0.31718738267289787;0.31718738267289787;0
4.0;1.9436506316151;7;1;22;14;4.0;0.22909380832548387;0.22909380832548387;0
3.0;1.224744871391589;4;1;7;5;1.0;0.2700308624336608;0.27003086243366087;0
3.3333333333333335;1.699673171197595;5;1;4;6;1.0;0.3299831645537222;0.32998316455372223;0
4.3;1.9519221295943134;7;1;17;26;4.5;0.29847315539223274;0.29847315539223274;0
4.5;2.1095023109728985;7;1;28;17;5.5;0.3088729420507173;0.30887294205071725;0
4.25;2.1065374432940898;7;1;17;17;0.0;0.29827546658794113;0.29827546658794113;0
3.3333333333333335;1.8856180831641267;6;1;7;13;3.0;0.3752057048975326;0.3752057048975326;0
2.25;1.299038105676658;4;1;4;5;0.5;0.36084391824351614;0.36084391824351614;0
4.857142857142857;1.64130361329658;7;2;21;13;4.0;0.16333615242915608;0.16333615242915603;0
3.3333333333333335;2.3570226039551585;7;1;5;15;5.0;0.3388851715345725;0.3388851715345725;0
4.2;2.315167380558045;7;1;22;20;1.0;0.2824240110108644;0.2824240110108644;0
3.5;2.0615528128088303;6;1;10;4;3.0;0.18314384146529925;0.18314384146529925;0
3.6666666666666665;2.160246899469287;7;1;15;18;1.5;0.31458219141018035;0.31458219141018035;0
3.0;1.7320508075688772;7;1;18;12;3.0;0.307827310453807;0.307827310453807;0
4.1;1.7578395831246945;7;1;23;18;2.5;0.22323139616959722;0.22323139616959722;0
3.625;2.2878756522153907;7;1;15;14;0.5;0.29126779699014455;0.29126779699014455;0
4.25;2.0463381929681126;7;1;13;21;4.0;0.2844360045826615;0.28443600458266155;0
4.777777777777778;2.528845928164676;7;1;20;23;1.5;0.2569315655968974;0.2569315655968974;0
3.4;1.7435595774162693;6;1;11;6;2.5;0.33166247903554;0.33166247903554;0
3.2857142857142856;2.1189138534559038;6;1;12;11;0.5;0.3567934799034132;0.3567934799034132;0
4.142857142857143;1.9587584572574412;7;1;12;17;2.5;0.3107574280561045;0.3107574280561045;0
4.4;1.7435595774162693;6;1;13;9;2.0;0.1950498511777039;0.1950498511777039;0
2.5;1.707825127659933;6;1;8;7;0.5;0.36535962327683075;0.3653596232768307;0
4.555555555555555;2.0608041101101566;7;1;22;19;1.5;0.25288459281646763;0.25288459281646763;0
3.2857142857142856;2.249716535431946;7;1;9;14;2.5;0.28318241646336423;0.28318241646336423;0
4.25;1.5612494995995996;7;1;16;18;1.0;0.3629307785239494;0.3629307785239494;0
2.2857142857142856;1.2777531299998799;5;1;9;7;1.0;0.3991487540894453;0.3991487540894453;0
3.3333333333333335;1.7638342073763937;7;1;14;16;1.0;0.3960707109374338;0.3960707109374338;0
3.857142857142857;1.7261494247992246;7;1;13;14;0.5;0.28332537085282816;0.2833253708528281;0
3.4444444444444446;1.8324913891634047;6;1;14;17;1.5;0.34310772083017665;0.34310772083017665;0
4.111111111111111;2.1829869671542776;7;1;18;19;0.5;0.2451214884617587;0.2451214884617587;0
4.0;2.5298221281347035;7;1;3;17;7.0;0.3741002812190379;0.3741002812190379;0
2.5;0.8660254037844386;3;1;5;5;0.0;0.2763853991962833;0.27638539919628335;0
4.857142857142857;2.531435020952764;7;1;16;18;1.0;0.2875306694613341;0.2875306694613341;0
3.2;2.4;7;1;6;10;2.0;0.4209222139589234;0.4209222139589234;0
4.875;1.899835519196333;7;1;14;25;5.5;0.2228830876228596;0.22288308762285963;0
4.2;2.0396078054371136;7;1;23;19;2.0;0.2860014429978027;0.2860014429978027;0
4.444444444444445;1.8324913891634047;7;1;20;20;0.0;0.2094970855705965;0.2094970855705965;0
3.75;1.984313483298443;7;1;14;16;1.0;0.21065521602771328;0.21065521602771325;0
4.285714285714286;1.8294640678379568;7;1;13;17;2.0;0.2936447963386561;0.29364479633865603;0
4.4;2.4979991993593593;7;1;11;11;0.0;0.26004709149674865;0.26004709149674865;0
5.0;1.5118578920369088;7;3;17;18;0.5;0.22618408256525577;0.2261840825652558;0
4.333333333333333;2.1343747458109497;7;1;16;10;3.0;0.22771693230799323;0.22771693230799323;0
4.25;1.8540496217739157;7;1;18;16;1.0;0.2626180762404865;0.2626180762404865;0
3.375;1.79843682124227;6;1;13;14;0.5;0.3453812305908421;0.3453812305908421;0
5.0;1.4832396974191326;7;2;21;29;4.0;0.2191904296369813;0.2191904296369813;0
4.125;1.6909686573085854;7;1;17;16;0.5;0.23145502494313788;0.23145502494313785;0
4.0;2.32992949004287;7;1;15;13;1.0;0.366529703194182;0.36652970319418204;0
4.166666666666667;2.034425935955617;7;1;10;15;2.5;0.15937369546050162;0.15937369546050162;0
4.5;2.217355782608345;7;1;17;10;3.5;0.24992440278024924;0.24992440278024922;0
4.0;2.5298221281347035;7;1;7;13;3.0;0.21717627144745486;0.21717627144745486;0
3.7142857142857144;1.665986255670086;7;2;14;12;1.0;0.2788501674583085;0.27885016745830843;0
3.8;1.9390719429665317;7;2;13;6;3.5;0.30801242723110733;0.30801242723110733;0
4.333333333333333;1.632993161855452;7;2;24;15;4.5;0.14852842350807174;0.14852842350807172;0
3.9;2.118962010041709;7;1;18;21;1.5;0.37811630323950624;0.3781163032395062;0
3.4444444444444446;2.165954298846436;7;1;21;10;5.5;0.2868144603109945;0.2868144603109945;0
2.5;0.5;3;2;5;0;2.5;0.0;0.0;0
4.0;1.9436506316151;7;1;20;16;2.0;0.31743738894271895;0.31743738894271895;0
4.5;1.6278820596099706;7;2;20;25;2.5;0.24476387344029468;0.24476387344029468;0
4.555555555555555;2.3147407395555177;7;1;20;21;0.5;0.3160852052008983;0.3160852052008983;0
3.8;1.6;6;2;11;8;1.5;0.2114500203620494;0.2114500203620494;0
3.5;2.0615528128088303;7;1;10;11;0.5;0.3194493739144453;0.3194493739144453;0
5.0;2.1908902300206643;7;1;17;8;4.5;0.2007333493742891;0.2007333493742891;0
3.3333333333333335;1.8856180831641267;6;1;13;17;2.0;0.4081306711321668;0.4081306711321667;0
4.222222222222222;1.9876159799998132;7;1;18;20;1.0;0.24643705591928405;0.24643705591928403;0
3.125;1.8328597873268975;7;1;10;15;2.5;0.36908361959584207;0.36908361959584207;0
4.0;0.7559289460184544;5;3;17;11;3.0;0.2932923595378259;0.29329235953782584;0
4.285714285714286;1.385051387833237;6;2;16;14;1.0;0.1326940456485026;0.13269404564850262;0
4.1;2.118962010041709;7;1;19;22;1.5;0.31656640016635645;0.31656640016635645;0
4.8;2.227105745132009;7;1;11;13;1.0;0.23837887866989885;0.23837887866989887;0
3.6666666666666665;1.5986105077709065;6;1;8;14;3.0;0.27666443551086073;0.27666443551086073;0
3.0;1.4142135623730951;5;1;4;8;2.0;0.408248290463863;0.408248290463863;0
3.8;1.8330302779823362;7;2;11;8;1.5;0.08571428571428572;0.08571428571428573;0
4.5;2.1213203435596424;7;1;11;25;7.0;0.27879264720586594;0.27879264720586594;0
4.5;1.9364916731037085;7;1;16;20;2.0;0.3688555567816587;0.36885555678165877;0
4.75;0.9682458365518543;6;3;17;21;2.0;0.1440968038815882;0.1440968038815882;0
4.0;1.6035674514745464;6;1;16;12;2.0;0.21821789023599236;0.2182178902359924;0
3.7142857142857144;2.312344865176949;7;1;12;14;1.0;0.30001465402993127;0.30001465402993127;0
3.8;1.9390719429665315;6;1;9;10;0.5;0.33333333333333337;0.33333333333333337;0
4.0;2.160246899469287;7;1;16;20;2.0;0.2940409248857794;0.2940409248857794;0
5.111111111111111;1.0999438818457405;7;3;18;28;5.0;0.15519069617535153;0.15519069617535156;0
4.333333333333333;1.4907119849998596;6;2;12;14;1.0;0.3342579768109183;0.3342579768109183;0
3.125;1.964529205687714;7;1;12;13;0.5;0.2593537833166019;0.2593537833166019;0
4.333333333333333;2.2852182001336816;7;1;10;16;3.0;0.2484789327998482;0.24847893279984817;0
4.1;1.7578395831246945;7;1;16;25;4.5;0.21500197752610567;0.2150019775261057;0
3.142857142857143;1.958758457257441;6;1;6;16;5.0;0.4199125273342591;0.4199125273342591;0
4.857142857142857;1.64130361329658;7;2;15;19;2.0;0.14371301764490038;0.14371301764490038;0
4.0;2.280350850198276;7;1;9;11;1.0;0.34699879432831765;0.3469987943283177;0
3.5;2.140872096444188;7;1;14;7;3.5;0.34605813937496743;0.34605813937496743;0
4.6;1.7435595774162693;7;1;23;23;0.0;0.2615044559828115;0.2615044559828116;0
4.333333333333333;1.699673171197595;7;2;15;11;2.0;0.30975266264899254;0.3097526626489926;0
3.5;1.9364916731037085;6;1;15;13;1.0;0.3550968177835448;0.3550968177835448;0
4.333333333333333;2.1081851067789197;7;1;21;18;1.5;0.3395374593339847;0.33953745933398466;0
4.222222222222222;2.3465235646603197;7;1;22;16;3.0;0.2838652691959366;0.2838652691959365;0
4.0;1.8439088914585775;7;2;15;25;5.0;0.23816677496748515;0.23816677496748515;0
3.5;1.746424919657298;6;1;18;17;0.5;0.3009660372127652;0.30096603721276516;0
4.142857142857143;2.166535841157586;7;1;12;17;2.5;0.3259816814532151;0.3259816814532151;0
4.857142857142857;2.2314999074019015;7;1;16;18;1.0;0.25023104692060516;0.25023104692060516;0
4.125;1.7633419974582356;6;1;18;15;1.5;0.23105284388352954;0.2310528438835295;0
3.8333333333333335;1.5723301886761007;6;1;12;11;0.5;0.29917582261858355;0.29917582261858355;0
3.0;0.6324555320336759;4;2;10;5;2.5;0.3711842908553348;0.3711842908553347;0
4.375;2.117634293262177;7;1;19;16;1.5;0.3331662793554391;0.3331662793554391;0
3.3333333333333335;1.5986105077709065;6;1;7;13;3.0;0.3390709893259362;0.3390709893259362;0
4.75;1.984313483298443;7;2;17;21;2.0;0.23838003800026294;0.23838003800026297;0
4.571428571428571;1.6781914463529615;7;2;16;16;0.0;0.22397384534903847;0.2239738453490385;0
3.25;1.6393596310755;6;1;14;12;1.0;0.3341591333315444;0.3341591333315444;0
4.8;1.6;7;3;9;15;3.0;0.16174782309707908;0.16174782309707908;0
3.875;2.027159342528357;7;1;8;23;7.5;0.19322330759677897;0.19322330759677897;0
5.111111111111111;2.078698548207745;7;1;23;23;0.0;0.20558398338014122;0.20558398338014122;0
3.888888888888889;2.1314806770278754;7;1;22;13;4.5;0.35850728979248825;0.35850728979248825;0
4.75;2.222048604328897;7;1;18;20;1.0;0.22852802167205316;0.22852802167205316;0
4.166666666666667;1.0671873729054748;6;3;15;10;2.5;0.2950204010522612;0.2950204010522612;0
4.5;2.1213203435596424;7;1;16;20;2.0;0.3011687127465517;0.3011687127465517;0
4.5;2.29128784747792;7;1;11;7;2.0;0.20516295166207243;0.20516295166207243;0
4.2;1.7204650534085253;7;2;12;9;1.5;0.2320176707634254;0.2320176707634254;0
3.5;2.345207879911715;7;1;8;20;6.0;0.3736118487040574;0.3736118487040574;0
4.222222222222222;1.7497795275581802;7;2;21;17;2.0;0.22176382552497023;0.22176382552497023;0
3.6666666666666665;2.1081851067789197;7;1;16;17;0.5;0.4051321058366545;0.4051321058366545;0
4.166666666666667;2.034425935955617;7;1;9;16;3.5;0.29670229176231827;0.29670229176231827;0
4.0;2.0;7;1;17;19;1.0;0.2456006919705632;0.2456006919705632;0
4.125;1.8328597873268975;7;2;18;15;1.5;0.19098124076829331;0.19098124076829331;0
4.714285714285714;2.1852940772540506;7;1;20;13;3.5;0.20379798882918698;0.20379798882918698;0
2.6;1.2000000000000002;4;1;4;9;2.5;0.22360679774997896;0.22360679774997896;0
1.75;0.4330127018922193;2;1;2;5;1.5;0.25;0.25;0
3.0;1.5811388300841898;6;1;13;11;1.0;0.283937774384146;0.283937774384146;0
4.5;1.3844373104863459;6;2;18;9;4.5;0.2956082868582328;0.2956082868582328;0
4.666666666666667;1.8856180831641267;7;1;26;16;5.0;0.1771602085147158;0.1771602085147158;0
3.0;2.0976176963403033;7;1;5;10;2.5;0.2127457895589398;0.2127457895589398;0
3.142857142857143;2.030381486221699;6;1;12;10;1.0;0.34131598063884405;0.3413159806388441;0
5.1;2.071231517720798;7;1;27;24;1.5;0.18851369967720225;0.18851369967720225;0
5.0;1.5275252316519468;7;3;18;12;3.0;0.27983928908355526;0.27983928908355526;0
4.888888888888889;2.1314806770278754;7;2;25;19;3.0;0.24248856770448404;0.24248856770448404;0
3.625;1.3169567191065923;6;2;14;15;0.5;0.15382845784978944;0.15382845784978944;0
4.333333333333333;2.0;7;1;25;14;5.5;0.37710876988930725;0.3771087698893072;0
3.25;1.7853571071357126;6;1;7;6;0.5;0.33333333333333337;0.3333333333333333;0
3.2857142857142856;1.6659862556700857;6;1;16;7;4.5;0.33545244770488974;0.33545244770488974;0
2.3333333333333335;0.9428090415820634;3;1;1;6;2.5;0.15713484026367722;0.15713484026367724;0
3.5;1.707825127659933;7;2;11;10;0.5;0.3585729744129358;0.3585729744129358;0
5.0;1.5;7;2;28;12;8.0;0.15855247992033705;0.15855247992033705;0
3.2;1.6;5;1;5;11;3.0;0.24979991993593592;0.24979991993593592;0
3.4;1.854723699099141;7;1;16;18;1.0;0.33843041735678875;0.3384304173567888;0
4.285714285714286;2.1189138534559038;7;1;14;16;1.0;0.22568841010810534;0.22568841010810536;0
4.444444444444445;1.7708197167232476;6;1;17;23;3.0;0.23386183533165764;0.23386183533165764;0
4.0;1.6733200530681511;6;2;10;10;0.0;0.33333333333333337;0.33333333333333337;0
3.5714285714285716;1.761261143705422;6;1;12;13;0.5;0.3433858357584752;0.34338583575847514;0
4.1;1.57797338380595;7;2;21;20;0.5;0.263038670928113;0.263038670928113;0
3.888888888888889;1.7916128329552332;7;1;13;22;4.5;0.3258425991194408;0.3258425991194408;0
4.0;2.309401076758503;7;1;11;13;1.0;0.33867716705143464;0.3386771670514347;0
4.8;1.6;7;3;8;16;4.0;0.15410924652319075;0.15410924652319075;0
3.875;1.4523687548277813;6;1;14;17;1.5;0.19710359303901306;0.19710359303901306;0
4.3;2.1931712199461306;7;1;23;20;1.5;0.29791651800576663;0.29791651800576663;0
3.0;2.160246899469287;6;1;10;8;1.0;0.4129463540921807;0.41294635409218067;0
2.0;0.7071067811865476;3;1;5;3;1.0;0.2975595178559521;0.2975595178559521;0
3.7142857142857144;1.9794866372215738;7;1;9;17;4.0;0.2917943137111892;0.2917943137111892;0
3.5;2.29128784747792;7;1;10;11;0.5;0.29505562717774375;0.2950556271777437;0
4.4;1.8547236990991407;7;2;11;11;0.0;0.10921280896361633;0.10921280896361633;0
4.1;1.7;6;1;22;19;1.5;0.23452671015851856;0.23452671015851856;0
4.555555555555555;2.0608041101101566;7;1;18;23;2.5;0.2018072929244784;0.20180729292447838;0
4.0;2.0615528128088303;7;1;19;13;3.0;0.2862134466556127;0.2862134466556127;0
3.7142857142857144;1.7496355305594127;7;1;16;10;3.0;0.1980211231616368;0.19802112316163678;0
5.375;1.8666480653835098;7;1;25;18;3.5;0.24153468129354363;0.24153468129354363;0
4.4;2.1540659228538015;7;1;15;7;4.0;0.2915654829347985;0.2915654829347985;0
4.8;1.8867962264113207;7;1;29;19;5.0;0.2520403136958275;0.2520403136958275;0
3.6666666666666665;1.8856180831641267;7;1;14;19;2.5;0.26299702759144233;0.26299702759144233;0
4.0;2.160246899469287;6;1;9;3;3.0;0.13698697784375505;0.13698697784375502;0
4.8;1.9390719429665317;7;2;17;31;7.0;0.2704346882981557;0.2704346882981557;0
4.0;1.5118578920369088;7;2;13;15;1.0;0.3186016493486064;0.3186016493486064;0
3.3333333333333335;1.8257418583505538;6;1;15;15;0.0;0.3268925061276478;0.3268925061276478;0
4.777777777777778;1.547598697464902;7;2;19;24;2.5;0.2970332859978453;0.2970332859978453;0
4.0;1.7728105208558367;6;2;12;16;2.0;0.23328473740792172;0.23328473740792174;0
3.4;2.0591260281974;7;1;15;19;2.0;0.31687998543623425;0.31687998543623425;0
4.875;1.964529205687714;7;2;30;9;10.5;0.16769981651167626;0.16769981651167626;0
